"Indicator type","Indicator","Description"
"FileHash-SHA256","90fc6893b9d32b98ee0332f881613203c9e65c193a44f89e2cb232ab7b1f700d",""
"FileHash-SHA256","92ff0e7c4ca2e4bc460054b746229b412b9a5508a7ec33602e343cbbd257e00d",""
"FileHash-SHA256","ad9d5dd27683e2b2986d098ea2f3a5447b2b75934dfcb4b069f7d6ce32170507",""
"FileHash-SHA256","f63a54b2adcc9a7acda86797e589d92b0286317315a6f532dd60138d5bdb7de3",""
"FileHash-SHA256","22cf7d3e43ff6af41dda800bfce22e8b358430dd2e685fd8bf27b47acd58e351",""
"FileHash-SHA256","90bef926e6c7c696a5762d73520c3b4114e870913bb48a1b989bef37f85bdbfc",""
"FileHash-SHA256","0016ceedbc849f6a89f46bcf346a965eb1297748e98591dda7022b81a7f490aa",""
"FileHash-SHA256","00b14b9bb2194adfe738807786e7edbd6477e98bd3aaf859e2e941571e3a83f5",""
"FileHash-SHA256","037e7a37008db1a5bb05bf53c7cd8e05790d283c9f903d67dbff90e53107639f",""
"FileHash-SHA256","07588c04845c0aa1212f2f5c2d05e80aeb198be136895b1d22808f648052ab87",""
"FileHash-SHA256","0de109dcfcd48e993fe26c831e5b99890321a39c462eb5e9e98b12770cdfcef2",""
"FileHash-SHA256","46c87204e1b05401f90619b402230b8b42b926c50f8ef6d8a0f7be15d3cefaea",""
"FileHash-SHA256","649e82d9bfb852ee071591eed3a0f173f84c605f23b52f6052f4eb6f113db292",""
"FileHash-SHA256","6c09258a729d9430fdc86ff01f3a4925ac594485e69ad3ef6b1a9da5672082c9",""
"FileHash-SHA256","8b8d71edbe3784174e720afcaf76549f505b5a7e338ebbdd83b0504464abd097",""
"FileHash-SHA256","a06194f279d93d3eae0ebed577e2f2d99115e3558c287f79c5b92c57103aaa6c",""
"FileHash-SHA256","a2a233b2a643178b55b2b7ebc037043aa49bf64a1b2a51c700dccbc572be3fd2",""
"FileHash-SHA256","cd4c79fd63db01e8b942a7d318570cd313b015fba7920c0753cb05dad20f48fd",""
"FileHash-SHA256","ce24537fa52e9728f1d67a9ec3350d3d827f0fce254d02f5ef87ba721533eecc",""
"FileHash-SHA256","cfda36a6fe5734277138104cbaa549f894d7870c1dea224707dd11b5e131e2e5",""
"FileHash-SHA256","d37e58ade182bd1467c1034b9af3a8f1fff8f2df81f5d940e2c4176b5268b379",""
"FileHash-SHA256","e3e89795b597dcfdd67f10e7c7c8125f2f4046027419404bddb5e871d7cfb460",""
"FileHash-SHA256","f886a2e7fd4df1fe9ed896a0999bd0d6120bbcee2fd019b98c36189355698e66",""
"FileHash-SHA256","fde8bc4f6b6bfb90cc65de51c236e03bdce7a37b46562d252a7a50aac6fbe892",""
"FileHash-SHA256","fdf387c438332865792501c21c7d09ad86b3e6ef95881d32c8bc13c42e04813c",""
"FileHash-SHA256","fffce45daa5c605d17e37f006a1d22eb5c01a0f3ad224c5fdb7c6cf716ccecb5",""
"FileHash-SHA256","00519dd8d2b6b0f822dfe2b41d3e7e644309d19ad71bb487eb3cc3a6db2c30c9",""
"FileHash-SHA256","02de7638ea067735cfded6134375dd12ce681b25506eaf24e75e35d1266d105c",""
"FileHash-SHA256","0878d5688d893639ad526181c69a96772c21d7ee602f271f6a418fc62811d127",""
"FileHash-SHA256","0e8b0958da62a991be837b99f3d2230c82b45f755431bb351e8eb142a6fe66ad",""
"FileHash-SHA256","18611666219d44d2551fd29ca708f7e100836ee84654a708d0776d1a40c6412e",""
"FileHash-SHA256","36ed3742da4c4c1ee92cd246eb3eeb17da35d60b34e5effd6c47eb24316d8908",""
"FileHash-SHA256","3dcd469568c72eca4e0909945d24d375519ac34e4021ddd0151089c07f0b7b0a",""
"FileHash-SHA256","48673d8f75a0c1ba824356d0e80a95e112f9ca82e0966d2f37d2caacd67c0640",""
"FileHash-SHA256","53e937b89944c3206d55806f5b94494951c4ad42ef81fd359bc4ef8c27a5675e",""
"FileHash-SHA256","5884690a9b0f70cc917fa489baef734066f293eab3732a51b2d9e28bfba6daba",""
"FileHash-SHA256","6ced1483bbe8c043ed34748b77597be6006d6d4eecbea2fb57e950ab8d8fbf4e",""
"FileHash-SHA256","75e7d55666b472871db3422f44cd002829721a7ac76d654a277be727386908b0",""
"FileHash-SHA256","85f728bb7a91e0c80dae2f8c7648c2f0df0574758dbed692fd5f4540e586da95",""
"FileHash-SHA256","8c8b5ca1a83b7d5472b8ef3524a79ac74b41732b64a952d3a2dff3043de73af5",""
"FileHash-SHA256","8f65de5ac23fce57cc4a915dee79cbdf778cd9e080ae61d040426fcd6d0206f4",""
"FileHash-SHA256","945e6b2dedc79d7e0a9a08388a347cca257dd0b74915ff3a770c8b99776cdc7b",""
"FileHash-SHA256","98bdd4695c8633249ecccc1ec12bdea9a7da59e697f7cf6f74ee053cfdd39e01",""
"FileHash-SHA256","a0d7a9ce5efc87e49d04361aaa905cbf9982c28890a2bd712c24917132edc69a",""
"FileHash-SHA256","cc3a527c0c61268f49522e668524c9cf66b2b8ac2f3f4670591aa4427e111091",""
"FileHash-SHA256","ea24d1b704f04f3b463eddf337e7f7b932116852aeee493a1d9580ab0d6b62db",""
"domain","nixarr.com",""
"FileHash-SHA256","06e8c8ccf242e5877bf99deae6383bc5bc790e4b49f89debbd62d3c47b3345ce",""
"FileHash-SHA256","08f0f8f056918f4eced3f75618851742b85919b43c6d43e59e6f5194c5d964aa",""
"FileHash-SHA256","097374ace6df2acef83755ebd12b081521c216df4be2f2058198967f8cc56696",""
"FileHash-SHA256","25386f61a1de92c8991afcc716a8f69a180d71ae21b2067319f247eb0151f674",""
"FileHash-SHA256","38d518dca9381121ee35cc3836a841693c510ad40bed2cf3b043ad152145898e",""
"FileHash-SHA256","545d95703a6fff36197905aa09dca3cb7cfa765d0ba5247ebd383f8074276e72",""
"FileHash-SHA256","5a0971cf63651add9e8e655fa5a444d57db75d3701f7423cde9706f265ed03b9",""
"FileHash-SHA256","67e371674b48c0e63e0c6bc83f7b6cc5de4d7c8d656d1c3eab9822560c9b5315",""
"FileHash-SHA256","6e897219b3e6de535d05aa3e37510fde5bc7abfde4af500c1eadb63e9629a84d",""
"FileHash-SHA256","9c984560495f2a520ccb70d3b91dfc66e2b1bfd5c3ec6d2fdca039c13194e7af",""
"FileHash-SHA256","a08093e6d66dd6391a844ce22937513cda9d237e2ee0df7224d88c6e644602ce",""
"FileHash-SHA256","a42122c37cb5c9486d01111e6be1f9191bc63b371a58c51cf9c853e692bcfe13",""
"FileHash-SHA256","a727871f362acbe80d95da2cc67e386e8b85caf1af4cee73dfe7eb7016e10911",""
"FileHash-SHA256","bb88d5c76d9245072ca923daf2613aa21c7c57c3f0b68ef97bf5f78f24f217a0",""
"FileHash-SHA256","c3fbae2cbedb87e1ee46b71f99f01a8465874e5b661736caa06b09ac5c9c613b",""
"FileHash-SHA256","ccd763e85f5b423f71ba44592262fe38edaab03f74472828921a07f4bbd71953",""
"FileHash-SHA256","d7d5bd40b7983b19b5f611d3cc46a2c40bd1864a032fff6196f3faa3aae0b497",""
"FileHash-SHA256","dac8e130a7ab4382ceaa015760bdd2b87b8b567bec2c3f98d8d847f681e6d1d3",""
"FileHash-SHA256","df8099ed8bb689bc36ab6903ca5e8ac6e4792dc3a6a43c8be16f3125924c564f",""
"FileHash-SHA256","f86816ed93b1dcf1d7b2b3b7ab56de025271c7572cdd5ce7234d1df90d6fc071",""
"domain","broadfuck.com",""
"domain","parabellumnorth.com",""
"FileHash-SHA256","01086adf9d5e64085317ca7cbf3f41eb8630ce952bcacd8b83a1c44d48094e74",""
"FileHash-SHA256","0ac1a3040b5d6822b321e0f4e4e7aceb68d12777dec6840a20b55fa791e7e60f",""
"FileHash-SHA256","22d0d57b40c1b0f2b325f811dccc355c401df13ccd6a1b13dc786161857f8793",""
"FileHash-SHA256","3d688974aaf16fd8ead34e0d4da04e13ca0c98f7132b82e13848c018a0b93638",""
"FileHash-SHA256","42aa9954716bcf102aebdb57039367f6862c5549c03686b28ed4f7d06f112a7d",""
"FileHash-SHA256","5020e403759fda8ac9c54859aeb137cf6166825115a80697d32f1f338724104b",""
"FileHash-SHA256","672d77d7223626a84eba9183406a255461c02e054adda4cb188b0a93e394b2d9",""
"FileHash-SHA256","719feb8aaa71ad242826a21ce73de92d05303ef5fa5b2ca06a017b14876ce5be",""
"FileHash-SHA256","95136512ebdda4b8a75a708da29f52d814bb3c86f5a4ccee10e7c8aa119cd1ba",""
"FileHash-SHA256","9e24d181e07015ddfb28c50db5e8ef8b1e9f057a9bd2408a28f0b4128d7511bf",""
"FileHash-SHA256","a1a9069700b1c07b37f1b1902fc47d0da2b2598c0a530218cde204fc6f277aad",""
"FileHash-SHA256","a4624b2749b225c6ebe7c5b1ed4042f9365f3785b7101e171588f03e549631ab",""
"FileHash-SHA256","b397fffb56c567fc0af35f7a1cdd7c293a3e3760bb15a4466654365ddfe85818",""
"FileHash-SHA256","b822e123805220b5c0b18c320efde82693caea4bbf0772b47e54892296bd3d71",""
"FileHash-SHA256","bbd6f9286fbaaf50a923fc6ffda3c9efe8ee03e1808d1283fc5fc66ccf9f8b5c",""
"FileHash-SHA256","bfa58122395075427ef273423c3ffcd8963c9dca777c3d9c21b62e0007988f64",""
"FileHash-SHA256","cfe59465c1362f187511ddf5926e206c74c63c8a1567910c5a4f453854bcfec9",""
"FileHash-SHA256","d9496d3f5a54be261c8179c81cdbe21bf668d530179b9995f72146dca0cecb23",""
"FileHash-SHA256","ea1f0a0aafab79448fbb2669725bd89ad7a774aaff7fdf0a9b24761a3fad4eac",""
"FileHash-SHA256","f00ddc2e999f5fe9d8e71f10b97b729ff3f267faafdbbc61beefd7780f2b4925",""
"FileHash-SHA256","06011eabc6cad0c38fff15059680a1e2ea2a514bf89293f0da27b14398f686d0",""
"FileHash-SHA256","24668c9514064fbc27fe4705b683bc59bf4960aeed875a3c6ddc44bafe7cb2a2",""
"FileHash-SHA256","2565f2d442b80e05a3c13648c01bea762c81644f0405d3140053fce51efb4902",""
"FileHash-SHA256","2bc491d8fb5ed4eb5ee30ecf5b7b0812f99f75b24b6e301da9e61ecc8c7f5929",""
"FileHash-SHA256","368df37d29d7647740405ff023cc95a3a945be93dc1d17d0eb656ffc27cfc26b",""
"FileHash-SHA256","3d12eb451dbac39bd0e350cd0db3c4ff8d6ff3a8e2b22353988bbcfa06a154fb",""
"FileHash-SHA256","6f9f192d2395d71a16ac95fb7eb6e7b9e0cc6f00f578f7c24e288a2ebff92377",""
"FileHash-SHA256","8e05729fe00cf5ce4e7ec6fd2af6f9404323e6a95b45a0fda730cb0487455152",""
"FileHash-SHA256","9a5e0da840bfc038f1076417980c1b4638c75fd6c80c547fc3379cc9964c5465",""
"FileHash-SHA256","add91e97a9591e3a0f188ff63f63a910663522613cd1a972b0c28bf799755664",""
"FileHash-SHA256","d9582fcc6751b5a518ccb8642687b1a2dfba754173e294ba3a8a0980ebe7f4fd",""
"FileHash-SHA256","f4403a2420d3515c5edd4b9c17b744c5f5c8f2713b85c41a36ed53d22467684c",""
"FileHash-SHA256","fb1f7f9f31f2ac9fb6f59d3981c9c710664b340743163be391dc02424a9f0d0f",""
"FileHash-SHA256","fd8c5dc3a5a6ed6b6fe0e85f3bc09a1736cc2b883a7d9946cfa4c39f64a2ae71",""
"FileHash-SHA256","798782d19f15b1a39865ce45fe90d2cfd97fe04b8f159808739e9bbefdda72cb",""
"FileHash-SHA256","9a72caa3f9bd10d75c75bbf975b27786a377c4fc9a21daebe603efcd58ccc572",""
"FileHash-SHA256","0ca11c7de33d12ad915453675a8c74526ef5be44a0e766f3498b0bc0fa450fd5",""
"FileHash-SHA256","24b6391a08259e706c23dac8d07510d042945faeeb924cad3ab010e31be453a5",""
"FileHash-SHA256","2c726fe5cc5f0b4d356147d506d466709159c1d29ba2b2f247a62395da0ecb15",""
"FileHash-SHA256","4d3550d05f3148cbb1cc9d025be6e3f4a5d3a1dc62eceae4cd53ee0ce14f140e",""
"FileHash-SHA256","4dfecdc42e8283972ab51ea7cf23c6ab8fd1d8ffc2ef2a553032066651f0befd",""
"FileHash-SHA256","5c6af4f70332c7784167a204a61d1c0030e41220a95bbb7931567a37c2223b5e",""
"FileHash-SHA256","638fa4944fdff2a1cbd6e640aeb4658852aea9fb366a00cc18c3fce00f5db4cc",""
"FileHash-SHA256","6b12f3cd93b0650435bc9be7e9e0fbd52c6e95084aa2774984c5f05c5ea860ed",""
"FileHash-SHA256","6e117ace4f7b2173486eeffcc3d2caf2575b0e1ae9ccce8a89722822d2e0fda3",""
"FileHash-SHA256","a695ae9914e1aaecc1b4023b979d50572d1816729b4bed7f820deff2107b1f27",""
"FileHash-SHA256","a841f48ee29b6f7a62135091707cd1ce66fd515c2f304f771bfcef089eee2f8a",""
"FileHash-SHA256","b3bc07cd0967f3d44ec4152f26bf2b0df8c6016c8dd21ae39e97dff28961d40c",""
"FileHash-SHA256","eefa2857c61ecc60a339f0a0072bbc2b2ebc08fb337d8cc209cfce1d960c829b",""
"domain","maddieabrial.fr",""
"hostname","p.prvn.top",""
"domain","teamdrive.club",""
"FileHash-SHA256","0535591ee6d6ec6b212dfdaf357cda3b9d7f4683f35ddf077ca69d9f731e1369",""
"FileHash-SHA256","287744cd387a1b5e7c6916d62fddf632467922309cdc856a11d7c7a3a09291c7",""
"FileHash-SHA256","52cdf590565dd930036c9896a4cb31d934a24341e5bc8fe6a11182ce0d65553b",""
"FileHash-SHA256","61071a9871c8caaad298f25c8f88cd370cdda96fa71997c7bdd5d073cd2fb71e",""
"FileHash-SHA256","663cf336f887768c2ea210aaa697de890adbb7f66198ac1eb58328d85c5a5337",""
"FileHash-SHA256","709809e9468558a0d04b597a4afc563e262c9f228fa861a7da32b4f35bcb3ad0",""
"FileHash-SHA256","74b8ca6e7c0216a6001587cb3274e6a301ecf84a92e88acc140eb1c76cd2dd16",""
"FileHash-SHA256","79c4140d92693ab24f1fc33d979dbcd1353d18af4e6612d0306f49a46ea5086c",""
"FileHash-SHA256","b521aa2b3a1a5fcf63e7b8010074bc44bf8ae1b984344d697bced955071881b3",""
"FileHash-SHA256","d13547cec50ab622b27c016aae86147633242cbfa63532beadbf3643ec03aad4",""
"FileHash-SHA256","d389d20c208c73094b2a9e675a1a7b85010f3103f1b672aa3de437d8c1bc049c",""
"FileHash-SHA256","f2661143a81224b401f29d203c55c3aeceb48168f597447f71dae8032514e21e",""
"FileHash-SHA256","feadfe0b994a7d5b69d525573d9db1ab207c381d7901b78406b3baf45021eaf4",""
"FileHash-SHA256","1488da6947114e3b858afc4ffca5d5dc3448f02e42f9bf1ba516b51db231f088",""
"domain","fhry1.top",""
"domain","tacaneabamos.store",""
"domain","yuna1.top",""
"URL","http://193.233.202.201:1234",""
"FileHash-SHA256","2199264ea7c8a3462c9e7e5c67db999ade92942fee6d1c7c431970e1c9fddb7f",""
"FileHash-SHA256","2cf17bb67f697a1829cc122834fca30e6b855a5b01baed67fed96d99559ed8bc",""
"FileHash-SHA256","ea364f5f727c8fe0df61868aac1b2cb9580aebe58a38f1df7c468052e5f58b6d",""
"FileHash-SHA256","f7ec33c7569252a717a1c67654848adc0195938bab660fca999cc6a5d03f9391",""
"FileHash-SHA256","1d214a70aac671e0057ca457ae8bfa80d59a1371696a08aa371686145b5893df",""
"FileHash-SHA256","501ad828f241585ca00ae001eeb89a49c0a706c30e3ae29583cd15b45d99593b",""
"FileHash-SHA256","7bdf9d246cce986fdec60acc61c3acc278f286008e8885f4e11ebecc5492258e",""
"FileHash-SHA256","8eb42ad25a84fd4d289d7e1a65c238ab26ae7aca2c090e295662f0733f3f44f0",""
"FileHash-SHA256","aee4f0ee6f698d6155cb32c0f697fab7ebf30a740ce64b801bf344e9be7d4797",""
"FileHash-SHA256","e93e60f8f27fd3cd21a5356797960f76fdfba0176ffec8f405706f0cfaa5f9ec",""
"hostname","nj.crudest.one",""
"hostname","cloud.bujoldfamily.com",""
"FileHash-SHA256","67a97fa35b35af8b0f7c93b2eb4103457283ac3bfb7ac1e098717fdd75859fcd",""
"hostname","btinstall-artifacts.bittorrent.com.eo.dnse3.com",""
"hostname","cdn.ap.bittorrent.com.eo.dnse3.com",""
"hostname","content.bt.co.eo.dnse3.com",""
"hostname","llsw.download3.utorrent.com.eo.dnse3.com",""
"domain","rainberrytv.com",""
"hostname","test.rainberrytv.com.eo.dnse3.com",""
"hostname","video.rainberrytv.com.eo.dnse3.com",""
"hostname","www.rainberrytv.com.eo.dnse3.com",""
"URL","http://www.rainberrytv.com/network/default.htmlh",""
"FileHash-SHA256","3ff2ca58b6c2cf1d5fe0a73280dfeb6151e784dd43d02808dd9d81006a712a60",""
"hostname","amber.usbx.me",""
"hostname","beryl.usbx.me",""
"domain","tiplex-vod.one",""
"domain","usbx.me",""
"URL","http://tiplex-vod.one",""
"URL","http://tiplex-vod.one/",""
"URL","https://amber.usbx.me/",""
"URL","https://tiplex-vod.one",""
"URL","https://tiplex-vod.one/",""
"FileHash-SHA256","5588d662e28ebc78a3ab598f7696aa88bba4d18e96b970ec215f548d619477b2",""
"domain","shyderchat.com",""
"hostname","device-41f7ea6d-ec06-4189-9e7c-b6eb28a66d4b.remotewd.com",""
"FileHash-SHA256","0f77551f57761929af313e62a4588f1e142f8452ab2053f8c9ee9b4c10fbaa92",""
"FileHash-SHA256","1db53f584978729b4c5b3932e5c5412406795db8e1c39845dff7c2380ad8c2fc",""
"FileHash-SHA256","27f11c60ac15fd6bbcf15f81ed7cb8ae51d203df4d000e634e563bf90d0639c4",""
"FileHash-SHA256","bb11488d04db629a92f85750ac6e18ffb3933ff8c46e6148a4acb8df343f6f70",""
"URL","http://67.215.246.10:6881/",""
"hostname","bootstrap3.datprotocol.com",""
"hostname","bootstrap3.publicbits.org",""
"URL","http://82.221.103.244:6881",""
"URL","http://82.221.103.244:6881/",""
"URL","https://82.221.103.244:6881",""
"FileHash-SHA256","12572b078823ef595e5106fc8bbaa3afdc0d6a53236c196cbce58f45430135ae",""
"FileHash-SHA256","27e3c4102929b0cf32d5625ac728851cb4bdbe4aac7f3ed9e4cb80f57595ed03",""
"FileHash-SHA256","3165278127239ab6b3d57d922285c3e758ec06d019807231c8eeaf81025c3f22",""
"FileHash-SHA256","37db73f65b657ee8125ca05ec7a56b6f04d1450eb8cef9569b56dd0841036a9e",""
"FileHash-SHA256","5b15d7941bc28d71a1bf22aae4a399587b2ab74cc32ff7804bdeb3475dfa6f0b",""
"FileHash-SHA256","62f8513cb54ba6620c7d5e7216008175656508ad79fbd7a0e7cfc8a31bb3e843",""
"FileHash-SHA256","72ba0035cc0b72224a0bf29a9add703fd6ba2054914adacb3ae1950a6b8a9279",""
"FileHash-SHA256","7db29a5cd1a8ce8fe34ac50640978f4d9bd88a0e7d300574b96eb49098638593",""
"FileHash-SHA256","80ed4589f3f849e706d2c5e676033a194047f1b65cf8715dd05e9f19a6b013c5",""
"FileHash-SHA256","82d009f85a1577b768e625e5c0f45d4bb0930cfa4fa6009fa8d0dd6908e62bc2",""
"FileHash-SHA256","901db41f303cf69e2674cfeb3cd45a4deab35d55136323b54e2b18d95921f706",""
"FileHash-SHA256","a64731289c693899a1275f1b7a2d5eaece07bb05d4035aa742ce3c9644c25672",""
"FileHash-SHA256","b71343b4ebdf9b395114682505e24c45bc61afb26e3f4f571e5589a16d7e0963",""
"FileHash-SHA256","cf30ffbe0f1e6f424910d18c4f1bff9b30f515a95f0b386c3bcd0d9b1302d4be",""
"FileHash-SHA256","dd5e2f84c7f9099c5b34b90b35bae7a9a8206cdaf3fc006ff7c3ddf8e54345f0",""
"FileHash-SHA256","fab9a3a7aad53144df64fb2a9aa79c5231a8da1fde045dfcd373fd7411dff7a3",""
"FileHash-SHA256","179d9713167a2770cbe2c75cd18399de23fc826b1074f2737cb2e58de49f4ba6",""
"FileHash-SHA256","27591584385ddfa5eaa0fb404695ef7244d76fa0a53705aea189750d5e450365",""
"FileHash-SHA256","3eea190b292decf7d5707b8c13f4c656f04f643608331ab7efe75dc90779108f",""
"FileHash-SHA256","41317574e956718e0cbb642492519aa21acbb891ba4b79d9ff719e1cc64287d8",""
"FileHash-SHA256","43bb83441a996bfb90ba537e3a84697499f6e3cfa1784bf863d6fe473eeab272",""
"FileHash-SHA256","6480b233bd5f85d54f6f49a989070cd951b6e6f72b5711f39f3c1d52b8086e8d",""
"FileHash-SHA256","8120e1f0d9baa5f7c72b1660954ecda4a50ef18002adefd217fe15820c2613b1",""
"FileHash-SHA256","875000d52013614f0188845ad7d067e5828f25cb95a98f321ddf0829e0187fca",""
"FileHash-SHA256","a23891393b6f4497a9d2ac63c32470ac5fb8b4cc093d0d554ad234f4ca0a2a70",""
"FileHash-SHA256","a40e2c898f44ebca4084b171c12e88daa225c5e5ac075ef7962e015059616141",""
"FileHash-SHA256","bbbc323c9b5e66437d4921e8347fb5798f3277ce7dc3698ad8eabb94d9b25227",""
"FileHash-SHA256","bd6644027c7d113f87180b8e6c1cad2a003a400aa84c58c1170ed2c20b20b3ce",""
"FileHash-SHA256","c93f1c9f0cde27e13b414bd523d5bfe785d826eef01d0198cc621d8c29747dba",""
"FileHash-SHA256","d314240b994a38c679f044ccd9964955fd4c766bc3b34cb45754f706560312be",""
"FileHash-SHA256","db532b6b7e65b93c78e0a1dcff24c014b8dfee67325052afc71a159797c7a612",""
"FileHash-SHA256","f11782fc4009a4d68c5e28fcfbf03b23ecbb9114b34635551f0e69ccdaef7088",""
"hostname","redcrosslearning.center.org",""
"URL","http://artsedge.kennedy.center.org/",""
"URL","http://autobiography.swami.center.org/",""
"URL","http://center.org/a7606659",""
"URL","http://center.org/csd/home.html",""
"URL","http://constitution.center.org/",""
"URL","http://mastercard.center.org/",""
"URL","http://nejmcareer.center.org/",""
"URL","http://redcrosslearning.center.org/",""
"URL","http://www.center.org/",""
"URL","http://www.moodle.stride.center.org/",""
"URL","http://www.tochigi.kenshu.center.org/",""
"URL","https://autobiography.swami.center.org/",""
"URL","http://www.indigorose.com/cgi-local/orderams.cgi",""
"URL","http://www.indigorose.com/forums/threads/20141",""
"URL","http://www.indigorose.com/forums/threads/25710",""
"URL","http://www.indigorose.com/forums/threads/30634",""
"URL","http://www.indigorose.com/route.php?pid=suf60buyH5Q$",""
"URL","http://www.indigorose.com/support/ARPHELPLINKARPNOMODIFYARPPRODUCTICON",""
"URL","https://forums.indigorose.com/375",""
"URL","https://forums.indigorose.com/forum/autoplay-media-studio-8-5/autoplay-media-studio-8-discussion/360",""
"URL","https://www.indigorose.com",""
"URL","https://www.indigorose.com/autoplay-media-studio/",""
"URL","https://www.indigorose.com/autoplay/index.html%QTVersion%%X0.00%IsUserNTAdmin�lseTrue�te%%m/%d/%y",""
"URL","https://www.indigorose.com/contact/ARPCONTACT",""
"URL","https://www.indigorose.com/files/",""
"URL","https://www.indigorose.com/files/visual-patch-trial.exe",""
"URL","https://www.indigorose.com/route.php?pid=suf60buyH5Q$",""
"URL","https://www.indigorose.com/setup-factory/features/",""
"URL","https://www.indigorose.com/suf/",""
"hostname","direwolf-1920253c33-renamed-2.staging.herokuappdev.com",""
"hostname","direwolf-827ba7650e.staging.herokuappdev.com",""
"hostname","direwolf-c2c489dbc3.staging.herokuappdev.com",""
"hostname","direwolf-d500c802a0.staging.herokuappdev.com",""
"hostname","direwolf-e533124067.staging.herokuappdev.com",""
"URL","http://direwolf-48c6f9be7a.staging.herokuappdev.com",""
"URL","http://direwolf-6949fcf2f1.staging.herokuappdev.com",""
"URL","http://direwolf-6d167ca92b.staging.herokuappdev.com",""
"URL","http://direwolf-7eef86d36d.staging.herokuappdev.com",""
"URL","http://direwolf-827ba7650e.staging.herokuappdev.com",""
"URL","http://direwolf-83e2250b81.staging.herokuappdev.com",""
"URL","http://direwolf-958a6b9f1d.staging.herokuappdev.com",""
"URL","http://direwolf-9e47c26e7f.staging.herokuappdev.com",""
"URL","http://direwolf-c2c489dbc3.staging.herokuappdev.com",""
"URL","http://direwolf-ca7bd6f676.staging.herokuappdev.com",""
"URL","https://direwolf-48c6f9be7a.staging.herokuappdev.com",""
"URL","https://direwolf-6949fcf2f1.staging.herokuappdev.com",""
"URL","https://direwolf-6d167ca92b.staging.herokuappdev.com",""
"URL","https://direwolf-7eef86d36d.staging.herokuappdev.com",""
"URL","https://direwolf-827ba7650e.staging.herokuappdev.com",""
"URL","https://direwolf-83e2250b81.staging.herokuappdev.com",""
"URL","https://direwolf-958a6b9f1d.staging.herokuappdev.com",""
"URL","https://direwolf-9e47c26e7f.staging.herokuappdev.com",""
"URL","https://direwolf-c2c489dbc3.staging.herokuappdev.com",""
"URL","https://direwolf-ca7bd6f676.staging.herokuappdev.com",""
"FileHash-SHA256","09923848a2ce236712cb4d08a3002650e98357bd2a6c5a2603d2f72e07f0bfd9",""
"FileHash-SHA256","0997c6775c31029f3e3399de086a862d558ea94b5b86c0ccbae642a571b7f966",""
